Feature ID	Taxon	Confidence
baf0c258f9eb11fd472b92f4a39f6c8c	D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__KI89A clade	1.000
6d0d2201d3c9b30d549b0c0143966e85	D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Oceanospirillales;D_4__Saccharospirillaceae;D_5__uncultured;D_6__uncultured gamma proteobacterium	1.000
7f8f5dc67fad8fcc09d47d84f7dc3028	D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Gammaproteobacteria Incertae Sedis;D_4__Unknown Family;D_5__uncultured;Ambiguous_taxa	0.940
0af8c673ca5186ae36a03549315c5b6c	D_0__Bacteria;D_1__Spirochaetes;D_2__Spirochaetia;D_3__Spirochaetales;D_4__Spirochaetaceae;D_5__Spirochaeta 2;D_6__uncultured Spirochaeta sp.	0.980
31a6e2642b101b752189c5f77f86b643	D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Gammaproteobacteria Incertae Sedis;D_4__Unknown Family;D_5__uncultured bacterium;D_6__uncultured bacterium	0.820
aef507b5eecff43e47b0cc17753dc5a7	D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Cellvibrionales;D_4__Cellvibrionaceae;D_5__Marinagarivorans;D_6__uncultured bacterium	0.940
a73bb2665b055db3f142fd354ff13f22	D_0__Bacteria;D_1__Planctomycetes;D_2__Phycisphaerae;D_3__CCM11a;D_4__uncultured bacterium;D_5__uncultured bacterium;D_6__uncultured bacterium	0.930
1c7e806e17a9899a6b1ec3e4cf635126	D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Bacteroidales;D_4__Marinifilaceae;D_5__uncultured;D_6__uncultured Saccharicrinis sp.	0.920
9b3738557f88aad603b44792f7ccf5b3	D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Micavibrionales;D_4__uncultured;D_5__uncultured bacterium;D_6__uncultured bacterium	0.920
841e6ce1a320f37ace3e7811055a775d	D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__HOC36;D_4__uncultured sediment bacterium;D_5__uncultured sediment bacterium;D_6__uncultured sediment bacterium	0.960
3e5b49230be96dade3115fe76b642494	D_0__Bacteria;D_1__Acidobacteria;D_2__Thermoanaerobaculia;D_3__Thermoanaerobaculales;D_4__Thermoanaerobaculaceae;D_5__Subgroup 10;D_6__uncultured Acidobacteria bacterium	0.980
0593d8599481c33cf10cad18a681f146	D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Ectothiorhodospirales;D_4__Ectothiorhodospiraceae;D_5__Thiogranum;Ambiguous_taxa	0.990
94cb34fb244cbbfaeaafc9599a8f986b	D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Betaproteobacteriales;D_4__Burkholderiaceae;D_5__Curvibacter;Ambiguous_taxa	0.880
c92133e2b01c7f2c79acee26e8288eee	D_0__Bacteria;D_1__Kiritimatiellaeota;D_2__Kiritimatiellae;D_3__WCHB1-41	1.000
3c806b8389289b16482abf880149e0c0	D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Thalassobaculales;D_4__Nisaeaceae	1.000
122d95bde3a07e9cb06d950f0ebc1b26	D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Thiomicrospirales;D_4__Thiomicrospiraceae;D_5__endosymbionts	1.000
71032be2ee2fc7cfca112fd0d08ee519	D_0__Bacteria;D_1__Planctomycetes;D_2__Phycisphaerae;D_3__Phycisphaerales;D_4__Phycisphaeraceae	1.000
13464f6e80ba89bdf797b9a6508515de	D_0__Bacteria;D_1__Marinimicrobia (SAR406 clade)	1.000
8af4610218438ba28b211623dbd6a86a	D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Rhodobacterales;D_4__Rhodobacteraceae	1.000
e82555d102ca48a8aeb320da211306c6	D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria	0.900
103685a16581b508db2bc5d867df7f21	D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Cellvibrionales;D_4__Cellvibrionaceae	1.000
fcce96ef66ba281965cc6aca6db3137e	D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Rhizobiales	0.940
9a1d2efbb06a69c51ee7334a8b051538	D_0__Bacteria	1.000
2178930d981e1b6e5dfb01032c2b0f85	D_0__Bacteria;D_1__Planctomycetes;D_2__Phycisphaerae;D_3__Phycisphaerales;D_4__Phycisphaeraceae;D_5__Urania-1B-19 marine sediment group;D_6__uncultured organism	0.920
90c90739993d8ad6965eaddd6c96e5f8	D_0__Bacteria	1.000
9477e7bc0afd7a7ff8b6cc42c6923854	D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Chitinophagales;D_4__Saprospiraceae;D_5__Lewinella;D_6__Lewinella agarilytica	1.000
fd7795a5ba6cbaa9fa9526b45b7131cf	D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Chitinophagales;D_4__Saprospiraceae;D_5__uncultured	0.990
82f9d5954014ec5321cc27dff5551ad6	D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria	1.000
87ab265e442ed3d51fcd1dd636b74aae	D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Bacteroidales;D_4__Marinilabiliaceae;D_5__Labilibacter	0.810
94855f328e17e8bcff32d54f62e0b1f6	D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Chromatiales;D_4__Chromatiaceae	0.800
046665b9e792033d63c246a43539bc8d	D_0__Bacteria;D_1__Proteobacteria;D_2__Deltaproteobacteria;D_3__Oligoflexales;D_4__Oligoflexaceae;D_5__uncultured	0.960
43de327a004b3f8581f6abe042d687be	D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Chitinophagales;D_4__Saprospiraceae;D_5__uncultured	0.880
6305ce115f3ac73cba5d7742e95c9018	D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Gammaproteobacteria Incertae Sedis;D_4__Unknown Family;D_5__Endothiovibrio;D_6__uncultured gamma proteobacterium	1.000
8e35f6859a4025d849b2aadd665859e4	D_0__Bacteria;D_1__Verrucomicrobia;D_2__Verrucomicrobiae;D_3__Arctic97B-4 marine group	1.000
c8d4e9765e004c7f7b86573cfab94453	D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Chitinophagales;D_4__Saprospiraceae;D_5__Portibacter	0.830
12f59655752fd9b04afe96ad759a8b66	D_0__Bacteria;D_1__Actinobacteria;D_2__Acidimicrobiia	0.990
af23e32cd953d1179d4a28bbcd8e1f14	D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__HOC36;D_4__uncultured sediment bacterium;D_5__uncultured sediment bacterium;D_6__uncultured sediment bacterium	0.960
8518f5d6df66e934ab7004d9ee7e2afd	D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Bacteroidales;D_4__Rikenellaceae;D_5__Rikenellaceae RC9 gut group	0.920
ae91ae065affaaa5d39c9ee2d1976f9c	D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Flavobacteriales;D_4__Flavobacteriaceae	1.000
c3b116ad55a76d4f10cfbe7718c41d7c	D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Rhodobacterales;D_4__Rhodobacteraceae;D_5__Roseovarius;D_6__uncultured alpha proteobacterium	0.860
4885541c55b5e6fb60f9b0d4149c7b42	D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Flavobacteriales;D_4__Flavobacteriaceae	1.000
c5e58ef9eae858241c116d2da970a9aa	D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Flavobacteriales;D_4__Flavobacteriaceae;D_5__Croceitalea	1.000
53764902c243ef19a8e4eb8ae5e46ff3	D_0__Bacteria;D_1__Chloroflexi;D_2__Anaerolineae;D_3__Ardenticatenales;D_4__uncultured	1.000
845099ca760786885af7bcc915f8aa91	D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Rickettsiales;D_4__Mitochondria	1.000
6aad54f9b20943b4e8d356e7f7f1e87d	D_0__Bacteria;D_1__Proteobacteria;D_2__Deltaproteobacteria;D_3__Bdellovibrionales;D_4__Bdellovibrionaceae;D_5__Bdellovibrio	0.940
b9e27c4192f0bc01a4a001cbc0846489	D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Vibrionales;D_4__Vibrionaceae;D_5__Vibrio	0.860
fe28ba6b6f5f71bd775a57ae5f41bd54	D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Ectothiorhodospirales;D_4__Ectothiorhodospiraceae;D_5__uncultured;D_6__uncultured marine bacterium	1.000
650f9c1f4fb1516bfac6e83a544825f2	D_0__Bacteria;D_1__Proteobacteria;D_2__Deltaproteobacteria;D_3__Oligoflexales;D_4__Oligoflexaceae	0.890
e0e97bc0d4a5d152ba9b737f4abb4693	D_0__Bacteria;D_1__Verrucomicrobia;D_2__Verrucomicrobiae;D_3__Opitutales;D_4__Puniceicoccaceae;D_5__Pelagicoccus	1.000
e1ae1c5997a01e0c06648caeff0a1a66	D_0__Bacteria;D_1__Planctomycetes;D_2__Planctomycetacia;D_3__Pirellulales;D_4__Pirellulaceae;D_5__Blastopirellula	0.900
86105f6285e47e859f7bcf028650a199	D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Chitinophagales;D_4__Saprospiraceae;D_5__uncultured	0.830
65f17ade3241963297a8ad1f6b2c91b0	D_0__Bacteria	1.000
dac6955c40d252539627e8336eac522e	D_0__Bacteria;D_1__Planctomycetes;D_2__Planctomycetacia;D_3__Pirellulales;D_4__Pirellulaceae;D_5__Blastopirellula	1.000
61558c898f730ecfc592b200f8401242	D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Chitinophagales;D_4__Saprospiraceae	1.000
141e91686f693baf9a4f27c8ef5cbbb5	D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Bacteroidales;D_4__Marinifilaceae;D_5__uncultured;D_6__uncultured bacterium	0.880
3ff0b3db61887e9de365ddc83f466c60	D_0__Bacteria;D_1__Tenericutes;D_2__Mollicutes;D_3__Entomoplasmatales;D_4__Spiroplasmataceae;D_5__Spiroplasma	0.810
601b06d7a6f9f89bd70f29694463ceed	D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Ectothiorhodospirales;D_4__Ectothiorhodospiraceae;D_5__Thiogranum;Ambiguous_taxa	1.000
508daaa0a9105c11e4596a5412031140	D_0__Bacteria;D_1__Verrucomicrobia;D_2__Verrucomicrobiae;D_3__Opitutales;D_4__Puniceicoccaceae;D_5__MB11C04 marine group;Ambiguous_taxa	0.870
1a1a7553103db4a901d0063fddaf5bf6	D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria	0.980
bdac2aff84cb55e957957ed83114e5cd	D_0__Archaea;D_1__Nanoarchaeaeota;D_2__Woesearchaeia;D_3__uncultured bacterium;D_4__uncultured bacterium;D_5__uncultured bacterium;D_6__uncultured bacterium	0.950
9d22efd0157f74ba56475d851ab3afd6	D_0__Bacteria;D_1__Proteobacteria;D_2__Deltaproteobacteria;D_3__Bdellovibrionales;D_4__Bdellovibrionaceae;D_5__Bdellovibrio	1.000
12b75e4099d207aa581b4f222d58a904	D_0__Bacteria;D_1__Tenericutes;D_2__Mollicutes;D_3__Mycoplasmatales;D_4__Mycoplasmataceae;D_5__Mycoplasma	1.000
aa94eeaf72283307ab4c4886406ca4d8	D_0__Bacteria;D_1__Proteobacteria;D_2__Deltaproteobacteria;D_3__Desulfobacterales;D_4__Desulfobulbaceae	1.000
715b01ea50a64b6611ac76cf83bee91c	D_0__Bacteria;D_1__Proteobacteria	0.860
d01413b516dbfb6ef95e0f8692b7488f	D_0__Bacteria;D_1__Spirochaetes;D_2__Spirochaetia;D_3__Spirochaetales;D_4__Spirochaetaceae;D_5__Spirochaeta 2	1.000
e0cd07072a4dd86d978c40dda5c3bd27	D_0__Bacteria;D_1__Cyanobacteria;D_2__Oxyphotobacteria;D_3__Chloroplast;D_4__Planoglabratella opercularis;D_5__Planoglabratella opercularis;D_6__Planoglabratella opercularis	0.960
d62e37ff714db49b6841bcbf2d9c66af	D_0__Bacteria;D_1__Proteobacteria;D_2__Deltaproteobacteria;D_3__Desulfobacterales;D_4__Desulfobulbaceae	1.000
81a22040616248aad7fba2879d7d643c	D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Cytophagales	0.880
74134f753ec5c67122c1a7e04cc67f45	D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Flavobacteriales;D_4__Flavobacteriaceae	1.000
f23157465a708f759e8239198447aca3	D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Cellvibrionales;D_4__Halieaceae;D_5__Halioglobus	1.000
545f454588fc18c5bcca70972e74eab9	D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria	1.000
bcdb14b50cef00fed65f786bbc6ab391	D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Bacteroidales	0.950
9a3df45ed00ef6bc8c02c84915a5ea9d	D_0__Bacteria;D_1__Proteobacteria;D_2__Deltaproteobacteria;D_3__Desulfobacterales;D_4__Desulfobacteraceae	1.000
fafa9a4a87bddc3d4e1823139d323eb2	D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Flavobacteriales;D_4__Flavobacteriaceae	1.000
d4566f92af6621b30509207675d3844d	D_0__Bacteria;D_1__Cyanobacteria;D_2__Oxyphotobacteria;D_3__Chloroplast	1.000
7c27b8d058831e12255075a55e16a9c4	D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Flavobacteriales;D_4__Flavobacteriaceae;D_5__NS5 marine group	1.000
eed61366ed44fbe01d1137d4fcdb440f	D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Thiotrichales;D_4__Thiotrichaceae;D_5__uncultured	1.000
9bbdb9accefe3cf4f38fa0a237f15d43	D_0__Bacteria;D_1__Cyanobacteria;D_2__Oxyphotobacteria;D_3__Synechococcales;D_4__Cyanobiaceae;D_5__Synechococcus CC9902;D_6__uncultured bacterium	0.810
718c60bda87fcd3c832cf7bd5d617796	D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Cytophagales;D_4__Cyclobacteriaceae;D_5__Reichenbachiella	1.000
f86e66e678db56828a9b5d9e916b6756	D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__SAR11 clade;D_4__Clade I;D_5__Clade Ia	0.940
86423b504bf0258dab044bed3d62e74a	D_0__Bacteria;D_1__Fusobacteria;D_2__Fusobacteriia;D_3__Fusobacteriales;D_4__Fusobacteriaceae;D_5__Fusobacterium;D_6__gut metagenome	0.960
26b0aae4ac40d43613f1fa95baabbab7	D_0__Archaea;D_1__Nanoarchaeaeota;D_2__Woesearchaeia	1.000
1bb7d469a6f2bfee9bda226ab8977776	D_0__Bacteria;D_1__Proteobacteria;D_2__Deltaproteobacteria;D_3__NB1-j;D_4__uncultured organism;D_5__uncultured organism;D_6__uncultured organism	0.980
f6066129448639c895e6536231aba89e	D_0__Bacteria;D_1__Omnitrophicaeota;D_2__uncultured deep-sea bacterium;D_3__uncultured deep-sea bacterium;D_4__uncultured deep-sea bacterium;D_5__uncultured deep-sea bacterium;D_6__uncultured deep-sea bacterium	1.000
9b42c4f299993be1c7165ca011b68916	D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Flavobacteriales;D_4__Crocinitomicaceae;D_5__Crocinitomix;D_6__uncultured bacterium	0.920
15f083b91b8cae7a241d61ce9e363ab6	D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Thiotrichales;D_4__Thiotrichaceae;D_5__uncultured	1.000
0ad402f30f6fec399d14066575daaa11	D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Flavobacteriales;D_4__Flavobacteriaceae;D_5__Pseudofulvibacter;D_6__uncultured bacterium	1.000
914c6c4bf23c0ac440370458ca0ef7b4	D_0__Bacteria;D_1__Spirochaetes;D_2__Spirochaetia;D_3__Spirochaetales;D_4__Spirochaetaceae;D_5__Spirochaeta 2;D_6__uncultured Spirochaeta sp.	1.000
402da74d25bfbe6ccc22a204c8126839	D_0__Bacteria;D_1__Planctomycetes;D_2__Planctomycetacia;D_3__Pirellulales;D_4__Pirellulaceae;D_5__uncultured	0.850
eabf94be8e93c8cce80e1e1162199dee	D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Steroidobacterales;D_4__Woeseiaceae;D_5__Woeseia	0.860
03a55478fafde8d367ca33e4207b4e63	D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__SAR11 clade;D_4__Clade I;D_5__Clade Ib;Ambiguous_taxa	0.950
6e73f691d0eb7bd4e38c0ef06cbf9077	D_0__Bacteria;D_1__Proteobacteria;D_2__Deltaproteobacteria;D_3__Desulfobacterales;D_4__Desulfobacteraceae;D_5__Sva0081 sediment group;D_6__uncultured delta proteobacterium	0.990
1e2cc7adbc0d4ea916d9bcb0e5ab0df8	D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Rhodobacterales;D_4__Rhodobacteraceae	0.950
be1fd3e05a88e05e64143576d0017586	D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Chitinophagales;D_4__Saprospiraceae;D_5__Portibacter	0.950
3abee209064acedb340572bad790db8f	D_0__Bacteria;D_1__Proteobacteria;D_2__Deltaproteobacteria;D_3__Desulfobacterales;D_4__Desulfobulbaceae;D_5__Desulfobulbus;Ambiguous_taxa	0.840
42ab26278c24b192406e1ed2acce49b3	D_0__Bacteria;D_1__Epsilonbacteraeota;D_2__Campylobacteria;D_3__Campylobacterales;D_4__Thiovulaceae;D_5__Sulfurimonas	1.000
b798ad2177caa89eaf93528f9d021280	D_0__Bacteria;D_1__Proteobacteria;D_2__Deltaproteobacteria;D_3__Desulfobacterales;D_4__Desulfobacteraceae;D_5__Desulfobacterium	0.880
0d7e7aa696e485b5e7fcef465dda8a6f	D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Flavobacteriales;D_4__NS9 marine group;D_5__uncultured Flavobacteriia bacterium;D_6__uncultured Flavobacteriia bacterium	1.000
429d9b86e8694307fd08f5f706b41617	D_0__Bacteria;D_1__Acidobacteria;D_2__Subgroup 22	1.000
9eee4b3b06b6fb5f83283ec0a157acc3	D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia	1.000
8e8e1931a3c909408499a9384be1220b	D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Flavobacteriales;D_4__Flavobacteriaceae;D_5__Wenyingzhuangia	0.950
016ab7fe56cc3e210a418904fe20d746	D_0__Bacteria;D_1__Proteobacteria;D_2__Deltaproteobacteria;D_3__Desulfobacterales;D_4__Desulfobulbaceae;D_5__Desulforhopalus	0.820
75806b3b6f7236b36a35cd1d98b83f8c	D_0__Bacteria;D_1__Verrucomicrobia;D_2__Verrucomicrobiae;D_3__Opitutales;D_4__Puniceicoccaceae;D_5__Lentimonas;Ambiguous_taxa	0.930
5f05f0ceddf7e7957c96e7f7b79ae8bf	D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Flavobacteriales;D_4__Flavobacteriaceae	1.000
f6fe759837733903824d768018a88a67	D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Flavobacteriales;D_4__Flavobacteriaceae;D_5__Muriicola	0.920
2883248ffdf65c5665e7ea6fd26b9a04	D_0__Bacteria;D_1__Cyanobacteria;D_2__Oxyphotobacteria;D_3__Chloroplast	1.000
9ff2dcc8dd81b72037214d7b05d16337	D_0__Bacteria;D_1__Acidobacteria;D_2__Subgroup 22;D_3__uncultured bacterium;D_4__uncultured bacterium;D_5__uncultured bacterium;D_6__uncultured bacterium	0.800
98f5679c08ab7a933ee2a147bf0698e9	D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Bacteroidales;D_4__Marinifilaceae;D_5__Odoribacter;D_6__uncultured bacterium	0.900
